id,pk,slug,name,nickname,date_of_birth,height_centimeters,reach_inches,leg_reach_inches,fighting_style,stance,nationality
RmlnaHRlck5vZGU6NTU4Nzc=,55877,andrew-strode-55877,Andrew Strode,,1996-12-05,173.0,,,,,"
Denver, Colorado, United States
"
RmlnaHRlck5vZGU6NTU5MTc=,55917,joao-guerra-55917,Joao Guerra,Sem Amor,1993-10-02,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTU5MTk=,55919,jaymes-hyder-55919,Jaymes Hyder,the shark,1994-07-07,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTU5MjY=,55926,nadja-milijancevic-55926,Nadja Milijancevic,The Serbian Princess,2000-10-23,170.0,,,,,"
Serbia
"
RmlnaHRlck5vZGU6NTUwNTM=,55053,rosalinda-rodriguez-55053,Rosalinda Rodriguez,,1986-10-02,160.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTUwNTQ=,55054,markus-suarez-55054,Markus Suarez,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTUwNjk=,55069,harry-cruz-55069,Harry Cruz,Dragon Fly,1995-04-20,173.0,,,,,"
Puerto Rico
"
RmlnaHRlck5vZGU6NTUwNzA=,55070,leandro-torres-55070,Leandro Torres,Quero Quero,,,,,,,"
Argentina
"
RmlnaHRlck5vZGU6NTUwNzE=,55071,dameko-labon-55071,Dameko Labon,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTUwNzI=,55072,justin-watson-55072,Justin Watson,,1987-03-29,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTUxMDQ=,55104,justin-williams-55104,Justin Williams,Pretty Boy Ju,,,,,,,United States
RmlnaHRlck5vZGU6NTUxNzc=,55177,jessica-link-davis-55177,Jessica Link-Davis,,,175.3,,,,,United States
RmlnaHRlck5vZGU6NTUzODQ=,55384,robert-desharnais-55384,Robert Desharnais,The Slim Reaper,,183.0,75.0,,,,"
Crowsnest Pass, Alberta
"
RmlnaHRlck5vZGU6NTY0MTc=,56417,mehmet-ozer-56417,Mehmet Ozer,,,,,,,,"
Turkey
"
RmlnaHRlck5vZGU6NTY0MTg=,56418,wongaon-teerawat-56418,Wongaon Teerawat,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY0NTM=,56453,roman-cordoba-56453,Román Córdoba,Gallo Negro,1992-09-28,175.0,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NTY2NTg=,56658,jonno-chipchase-56658,Jonno Chipchase,JCB,,175.0,73.0,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY2NTk=,56659,taryn-turner-56659,Taryn Turner,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY2NjA=,56660,terry-needham-56660,Terry Needham,,1987-06-19,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY2NjE=,56661,shaun-kissane-56661,Shaun Kissane,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY2NjI=,56662,bartek-kanabey-56662,Bartek Kanabey,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3NzA=,56770,diego-romo-56770,Diego Romo,Psicopata,1992-02-05,,,,,,"
Ecuador
"
RmlnaHRlck5vZGU6NTY3NzE=,56771,nathan-rivera-56771,Nathan Rivera,,1997-05-11,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTY3NzI=,56772,mike-heckert-56772,Mike Heckert,Marvelous,1995-02-25,183.0,,,,,"
Pittsburgh, Kansas
"
RmlnaHRlck5vZGU6NTY3NzM=,56773,scott-lampert-56773,Scott Lampert,Scotty Bombs,1984-11-15,173.0,,,,,"
Poplar Bluff, Missouri, United States
"
RmlnaHRlck5vZGU6NTY3Nzk=,56779,harry-cain-56779,Harry Cain,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODA=,56780,brad-taylor-56780,Brad Taylor,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODE=,56781,ryan-harris-56781,Ryan Harris,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODI=,56782,marcus-pond-56782,Marcus Pond,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODM=,56783,ray-putterill-56783,Ray Putterill,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODQ=,56784,george-buckell-56784,George Buckell,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODU=,56785,andy-thornton-56785,Andy Thornton,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODY=,56786,peter-hayes-56786,Peter Hayes,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODc=,56787,dean-hunt-56787,Dean Hunt,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODg=,56788,micky-pedersen-56788,Micky Pedersen,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3ODk=,56789,marti-barnes-56789,Marti Barnes,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3OTA=,56790,jonny-ramsay-56790,Jonny Ramsay,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3OTM=,56793,andy-walsh-56793,Andy Walsh,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY3OTQ=,56794,ben-bradley-56794,Ben Bradley,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NTY4OTg=,56898,miach-lail-56898,Miach Lail,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY4OTk=,56899,dagoberto-aguero-56899,Dagoberto Aguero,,1993-02-21,173.0,68.5,,,,"
San Cristobal, Dominican Republic
"
RmlnaHRlck5vZGU6NTY5MDA=,56900,jordan-raulston-56900,Jordan Raulston,Jnasty,1993-01-21,165.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTY5MDE=,56901,jeff-janvier-56901,Jeff Janvier,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY5MDI=,56902,devonte-jeffery-56902,Devonte Jeffery,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTY5MDM=,56903,dominik-herold-56903,Dominik Herold,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTYxNDI=,56142,dominick-carey-56142,Dominick Carey,The Bomb,2000-10-14,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTYyMDE=,56201,roberto-armas-56201,Roberto Armas,,1988-09-06,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTYyMjE=,56221,crystal-lawson-56221,Crystal Lawson,Bear,1989-01-29,157.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTYyOTM=,56293,mark-culp-56293,Mark Culp,,,185.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTYyOTQ=,56294,ronnie-glass-56294,Ronnie Glass,The Unbreakable,1987-03-03,173.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTYyOTU=,56295,zachary-pannell-56295,Zachary Pannell,,1994-04-24,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTYyOTY=,56296,landon-williams-56296,Landon Williams,,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTYyOTc=,56297,daniel-fenske-56297,Daniel Fenske,,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTc1OTg=,57598,hynek-hospodarsky-57598,Hynek Hospodářský,Shelby,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTc1OTk=,57599,ilyas-sadykov-57599,Ilyas Sadykov,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTc2MDA=,57600,mahmoud-ahmed-57600,Mahmoud Ahmed,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTc2MDE=,57601,steve-pasche-57601,Steve Pasche,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTc=,57,jason-high-57,Jason High,The Kansas City Bandit,1981-10-12,176.0,71.0,,Striker / BJJ Grappler,Southpaw,United States
RmlnaHRlck5vZGU6NTcyMzY=,57236,matt-hodgson-57236,Matt Hodgson,The Hammer,,,,,,,"
England
"
RmlnaHRlck5vZGU6NTcyMzc=,57237,luke-atkin-57237,Luke Atkin,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTcyMzg=,57238,antonio-moscatiello-57238,Antonio Moscatiello,Big,1982-09-27,,,,,,"
Milan, Lombardia, Italy
"
RmlnaHRlck5vZGU6NTcyMzk=,57239,abel-radomski-57239,Abel Radomski,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTcz,573,thiago-alves-573,Thiago Alves,Pitbull,1983-10-03,175.0,70.0,37.0,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NTczNDE=,57341,sineadh-ni-nuallain-57341,Sinéadh Ní Nualláin,The Grenade,,155.0,,,,,"
United Kingdom
"
RmlnaHRlck5vZGU6NTczNjQ=,57364,bridger-bercier-57364,Bridger Bercier,,,185.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTg0Nw==,5847,justin-scoggins-5847,Justin Scoggins,Tank,1992-05-02,165.0,66.0,39.0,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NTg1NTQ=,58554,hasan-alghanim-58554,Hasan Alghanim,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTg1NTU=,58555,dalton-shtybel-58555,Dalton Shtybel,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTg1NTY=,58556,chad-lucanas-58556,Chad Lucanas,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTg1NTc=,58557,sonny-smith-58557,Sonny Smith,The Savage,,,,,,,"
Brighton, UK
"
RmlnaHRlck5vZGU6NTg1NTg=,58558,dustin-thompson-58558,Dustin Thompson,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTg4MDA=,58800,stan-surmacz-58800,Stan Surmacz,,1990-03-30,,,,,,"
Edmonton, Alberta, Canada
"
RmlnaHRlck5vZGU6NTg4MDE=,58801,don-wonch-58801,Don Wonch,The Diamond,1981-10-25,191.0,,,,,"
Wiarton, Ontario, Canada
"
RmlnaHRlck5vZGU6NTg4MDI=,58802,joe-ray-58802,Joe Ray,Ruthless,1988-07-05,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTg4MDM=,58803,shawn-brooks-58803,Shawn Brooks,The MidKnightExpress,1992-10-26,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTg4MDQ=,58804,josh-armstrong-58804,Josh Armstrong,,1988-08-03,173.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTg4MDU=,58805,dustin-garrett-58805,Dustin Garrett,Elmo,1997-08-03,168.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTg4NDI=,58842,tommy-hawthorn-58842,Tommy Hawthorn,,,,,,,,"
United Kingdom
"
RmlnaHRlck5vZGU6NTg4NjI=,58862,joshua-freeman-58862,Joshua Freeman,,1991-04-15,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTg4NjM=,58863,mashkhal-ibrahim-58863,Mashkhal Ibrahim,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTg5MTU=,58915,marcello-solinas-58915,Marcello Solinas,,,,,,,,"
Canada
"
RmlnaHRlck5vZGU6NTgwNQ==,5805,andrew-yates-5805,Andrew Yates,The Golden Boy,1989-03-21,175.3,72.0,,,,United States
RmlnaHRlck5vZGU6NTgwNjg=,58068,davian-green-58068,Davian Green,,1993-01-08,188.0,79.9,,,,"
United States
"
RmlnaHRlck5vZGU6NTgxMzA=,58130,tatsuki-shinotsuka-58130,Tatsuki Shinotsuka,Rude Bwoy,1998-05-07,175.0,,,,,"
Ibaraki, Japan
"
RmlnaHRlck5vZGU6NTgy,582,alan-belcher-582,Alan Belcher,The Talent,1984-04-24,188.0,75.0,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6NTgyOTc=,58297,karla-alvarez-58297,Karla Alvarez,God's Child,1988-11-30,160.0,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NTgyOTg=,58298,apostle-spencer-58298,Apostle Spencer,,,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTgzMDI=,58302,will-albrecht-58302,Will Albrecht,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTgzMjY=,58326,tyler-tremblett-58326,Tyler Tremblett,,,191.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTgzMjc=,58327,donnie-tice-jr-58327,"Donnie Tice, Jr.",Big Red,1999-04-20,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTk1Njk=,59569,estevan-fuenzalida-59569,Estevan Fuenzalida,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTk1NzA=,59570,pita-tuiloma-59570,Pita Tuiloma,,,175.0,,,,,"
Tuva, Fiji
"
RmlnaHRlck5vZGU6NTk3MjQ=,59724,dallas-manspile-59724,Dallas Manspile,Sallad Manchild,1992-09-19,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTk3MjU=,59725,jr-rumsley-59725,JR Rumsley,,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTk3Mjg=,59728,lorenzo-coca-59728,Lorenzo Coca,,,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTk3Mjk=,59729,rudy-levocz-59729,Rudy Levocz,,1988-03-04,191.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTk3MzA=,59730,luke-rodney-59730,Luke Rodney,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTk4MjU=,59825,marcus-williamson-59825,Marcus Williamson,Lights Out,1991-02-23,173.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTk4Mjk=,59829,shane-jordan-59829,Shane Jordan,Suga,,,,,,,"
Boston, Massachusetts
"
RmlnaHRlck5vZGU6NTk5NQ==,5995,will-chope-5995,Will Chope,The Kill,1990-09-08,194.0,76.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NTk5NTI=,59952,christopher-gamby-59952,Christopher Gamby,Giant Killer,1996-06-27,168.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTk5NjE=,59961,rayne-wells-59961,Rayne Wells,,1982-07-24,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTk5NjI=,59962,leonel-carrera-59962,Leonel Carrera,,,188.0,,,,,"
Miami, Florida
"
RmlnaHRlck5vZGU6NTk5Njg=,59968,piotr-cwik-59968,Piotr Ćwik,Bubu,,179.0,,,,,"
Będzin, Poland
"
RmlnaHRlck5vZGU6NTk5OTg=,59998,robinson-perez-59998,Robinson Perez,,,180.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTk5OTk=,59999,dylan-felion-59999,Dylan Felion,The Afro Samurai,1997-12-17,191.0,74.0,,,,"
United States
"
RmlnaHRlck5vZGU6NTkwNzI=,59072,danny-mcintosh-59072,Danny McIntosh,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkwNzM=,59073,rob-boardman-59073,Rob Boardman,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkwNzQ=,59074,john-walker-59074,John Walker,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkwNzU=,59075,bakhtyor-kudratov-59075,Bakhtyor Kudratov,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkwNzc=,59077,reuben-roundstone-59077,Reuben Roundstone,Bam,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTkwODM=,59083,tre-cook-59083,Tre Cook,,1985-12-18,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTkxMDY=,59106,manuel-otero-59106,Manuel Otero,Mano,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NTkxMDc=,59107,zohrab-azimov-59107,Zohrab Azimov,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkxMDg=,59108,dominik-estorer-59108,Dominik Estorer,Toni,,187.0,,,,,"Wurselen, Nordrhein-Westfalen"
RmlnaHRlck5vZGU6NTkxMDk=,59109,petr-beranek-59109,Petr Beránek,Bery,1989-08-18,187.0,,,,,"
Czech Republic
"
RmlnaHRlck5vZGU6NTkxMTA=,59110,stanoi-tabakov-59110,Stanoi Tabakov,,,,,,,,"
Bulgaria
"
RmlnaHRlck5vZGU6NTkxMTE=,59111,ilian-adrianov-59111,Ilian Adrianov,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkxMTI=,59112,daniela-graf-59112,Daniela Graf,,1982-09-11,157.0,,,,,"
Kandel, Germany
"
RmlnaHRlck5vZGU6NTkxMTM=,59113,nicole-schaefer-59113,Nicole Schaefer,,1997-02-25,,,,,,"
Herten, Nordrhein-Westfalen, Germany
"
RmlnaHRlck5vZGU6NTkxMTQ=,59114,ruslan-tokhtarov-59114,Ruslan Tokhtarov,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkxMTU=,59115,ludwig-wolper-59115,Ludwig Wolper,,,175.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkxMTY=,59116,athanasios-zampelos-59116,Athanasios Zampelos,,1993-10-14,,,,,,"
Greece
"
RmlnaHRlck5vZGU6NTkxMTc=,59117,emil-enchev-59117,Emil Enchev,The Gladiator,,188.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkxMjA=,59120,micah-livingston-59120,Micah Livingston,Savage Mike,1989-09-15,173.0,,,,,"
Missouri
"
RmlnaHRlck5vZGU6NTkxNDY=,59146,samuel-polk-59146,Samuel Polk,Blunt Force Trauma,,188.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTkyMzU=,59235,cesar-vazquez-59235,Cesar Vazquez,,,170.0,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NTkzMDk=,59309,eduardo-conception-59309,Eduardo Conception,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkzMTA=,59310,rohan-prado-59310,Rohan Prado,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkzMTE=,59311,raymond-pell-59311,Raymond Pell,Public Enemy #1,1992-08-04,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NTkzMTI=,59312,jim-pulgar-59312,Jim Pulgar,,,170.0,74.0,,,,"
Barquisimeto, Venezuela
"
RmlnaHRlck5vZGU6NTkzMTM=,59313,jorge-bargallo-59313,Jorge Bargallo,,1994-02-22,173.0,,,,,"
Cuba
"
RmlnaHRlck5vZGU6NTkzMTQ=,59314,julio-perez-59314,Julio Perez,The Cuban Horse,,193.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkzMjA=,59320,drew-stuve-59320,Drew Stuve,,,188.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NTkzMjE=,59321,jason-kelly-59321,Jason Kelly,Lethal,1983-07-03,175.0,,,,,"
Canada
"
RmlnaHRlck5vZGU6NjA5Ng==,6096,josh-copeland-6096,Josh Copeland,Cuddly Bear,1982-10-20,185.4,75.0,,,,United States
RmlnaHRlck5vZGU6NjAwMDA=,60000,danny-pettit-60000,Danny Pettit,Viper,,185.0,71.0,,,,"
N/A
"
RmlnaHRlck5vZGU6NjAwMzQ=,60034,natalie-gage-60034,Natalie Gage,,1994-02-16,168.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjAwNzI=,60072,alfredo-angulo-60072,Alfredo Angulo,Perro,1982-08-11,177.0,69.0,,,,"
Mexicali, Baja California, Mexico
"
RmlnaHRlck5vZGU6NjAxMzk=,60139,ramiro-figueroa-60139,Ramiro Figueroa,,,180.0,,,,,"
Denver, Colorado
"
RmlnaHRlck5vZGU6NjAxNDA=,60140,ruben-arroyo-60140,Ruben Arroyo,,,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjAxNTU=,60155,vincent-familari-60155,Vincent Familari,The Mexicalian Stallion,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjAxNTY=,60156,keith-richardson-60156,Keith Richardson,,,185.0,73.0,,,,"
Los Angeles, California
"
RmlnaHRlck5vZGU6NjAxNw==,6017,jake-bostwick-6017,Jake Bostwick,Brutal,1989-10-28,175.0,72.0,,,,England
RmlnaHRlck5vZGU6NjAxODg=,60188,casey-moses-60188,Casey Moses,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjAxODk=,60189,luis-rey-gallegos-60189,Luis Rey Gallegos,Corazón de León,1987-06-24,170.0,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NjAxOTA=,60190,corey-mcintosh-60190,Corey McIntosh,,,178.0,,,,,"
Virginia Beach, Virginia
"
RmlnaHRlck5vZGU6NjAyMzA=,60230,mike-lee-60230,Mike Lee,,1994-09-19,188.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjE0MQ==,6141,bec-rawlings-6141,Bec Rawlings,Rowdy,1989-02-11,167.6,64.0,38.0,Striker,Orthodox,Australia
RmlnaHRlck5vZGU6NjE1NTI=,61552,paul-venis-61552,Paul Venis,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE1NTM=,61553,sergio-lopez-61553,Sergio Lopez,The Savage,1979-07-21,178.0,69.0,,,,"
United States
"
RmlnaHRlck5vZGU6NjE2Nzk=,61679,richard-brooks-61679,Richard Brooks,Big Bad Wolf,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE2OTg=,61698,daniel-mitchell-61698,Daniel Mitchell,,1981-01-31,193.0,,,,,"
West Valley City, Utah, United States
"
RmlnaHRlck5vZGU6NjE2OTk=,61699,aj-iriarte-61699,AJ Iriarte,The Biggest,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE3MjI=,61722,lino-sanchez-61722,Lino Sánchez,,,,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NjE3ODc=,61787,matt-guymon-61787,Matt Guymon,,1988-07-08,175.0,,,,,United States
RmlnaHRlck5vZGU6NjE4MTg=,61818,pic-jardine-61818,Pic Jardine,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjE4MTk=,61819,danny-moir-61819,Danny Moir,,,180.0,,,,,"
Gateshead, Tyne and Wear, United Kingdom
"
RmlnaHRlck5vZGU6NjE4MjA=,61820,gary-slator-61820,Gary Slator,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE4MjE=,61821,jack-culshaw-61821,Jack Culshaw,Mantis,1997-09-06,180.0,,,,,"
Elmsall, England
"
RmlnaHRlck5vZGU6NjE4MjI=,61822,rafal-pawlowski-61822,Rafal Pawlowski,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE4MjM=,61823,stevie-taylor-61823,Stevie Taylor,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE4MjQ=,61824,dan-mohammed-61824,Dan Mohammed,,,170.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE4MjU=,61825,marcus-grubic-61825,Marcus Grubic,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjE4MjY=,61826,shane-omer-61826,Shane Omer,The Omen,,175.0,,,,,"
United Kingdom
"
RmlnaHRlck5vZGU6NjE4Mjc=,61827,will-rochester-61827,Will Rochester,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjE4Mjg=,61828,luke-beamish-61828,Luke Beamish,,,185.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE4Mjk=,61829,ryan-sanson-61829,Ryan Sanson,,,185.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE4MzA=,61830,jeremy-waltron-61830,Jeremy Waltron,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE5NjE=,61961,luis-castaneda-61961,Luis Castañeda,Wicho,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE5NjI=,61962,juan-alvarez-61962,Juan Álvarez,El Mazo,,176.0,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NjE5NjM=,61963,carlos-giner-61963,Carlos Giner,Zurdo,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE5NjQ=,61964,eduardo-meneses-61964,Eduardo Meneses,Chino,,168.0,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NjE5NjU=,61965,sergio-perez-jimenez-61965,Sergio Perez Jimenez,Cachorro,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE5NjY=,61966,mario-martinez-vela-61966,Mario Martinez Vela,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE5Njc=,61967,alberto-sanchez-61967,Alberto Sánchez,Beto,1982-12-19,170.0,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NjE5Njg=,61968,roberto-uvando-61968,Roberto Uvando,Sinko,,,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NjE5Njk=,61969,jose-juan-lopez-61969,Jose Juan Lopez,Pitbull Kid,,,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NjE5NzA=,61970,juan-campos-61970,Juan Campos,The Pony,1984-12-03,168.0,,,,,"
Venezuela
"
RmlnaHRlck5vZGU6NjE5NzE=,61971,marcelo-antonio-perez-61971,Marcelo Antonio Perez,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjE5NzI=,61972,nicolas-diaz-61972,Nicolás Diaz,Inquebrantable,,,,,,,"
Mexico
"
RmlnaHRlck5vZGU6NjEz,613,wes-combs-613,Wes Combs,Soldier,1973-06-18,188.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6NjI0NjI=,62462,enkhtur-bayartsogt-62462,Enkhtur Bayartsogt,,,173.0,69.5,,,,"
Mongolia
"
RmlnaHRlck5vZGU6NjI1MQ==,6251,delaney-owen-6251,Delaney Owen,Lil Scrappy,1992-11-20,157.5,,,,,United States
RmlnaHRlck5vZGU6NjI1NA==,6254,gaston-reyno-6254,Gaston Reyno,Tonga,1986-11-11,183.0,69.5,,,,Uruguay
RmlnaHRlck5vZGU6NjI2Mzk=,62639,caleb-avila-62639,Caleb Avila,Panda,,180.3,,,,,"
United States
"
RmlnaHRlck5vZGU6NjI2NDA=,62640,squire-redfern-62640,Squire Redfern,Kupa King,,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjI3OTc=,62797,brandon-conley-62797,Brandon Conley,The Bulldog,,173.0,,,,,"
Chillicothe, Ohio
"
RmlnaHRlck5vZGU6NjI4MDM=,62803,luther-paipa-62803,Luther Paipa,Luda,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjI4MDQ=,62804,riley-pellegrino-62804,Riley Pellegrino,,,175.0,,,,,"
Virginia Beach, Virginia, United States
"
RmlnaHRlck5vZGU6NjI4NA==,6284,miles-mcdonald-6284,Miles McDonald,,1991-08-13,170.2,,,,,United States
RmlnaHRlck5vZGU6NjI4OTY=,62896,ira-johnson-62896,Ira Johnson,,1991-01-01,175.0,,,,,"
Las Vegas, Nevada, United States
"
RmlnaHRlck5vZGU6NjI4OTc=,62897,jack-hughes-62897,Jack Hughes,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjI4OTg=,62898,jesse-pringle-62898,Jesse Pringle,,,193.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjI5Nzc=,62977,alexander-gutierrez-62977,Alexander Gutierrez,,1993-09-27,165.0,66.0,,,,"
Murrieta, California
"
RmlnaHRlck5vZGU6NjI5Nzg=,62978,isaiah-garcia-62978,Isaiah Garcia,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjI5Nzk=,62979,rodney-thomas-62979,Rodney Thomas,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjI5ODE=,62981,connor-goodchild-62981,Connor Goodchild,,1998-04-23,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjI5ODI=,62982,sahin-omer-62982,Sahin Omer,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjI5ODM=,62983,jordan-ward-62983,Jordan Ward,,,168.0,67.0,,,,"
N/A
"
RmlnaHRlck5vZGU6NjI5ODQ=,62984,paul-osullivan-62984,Paul O'Sullivan,,,,,,,,"
N/A
"
